 1.7000000000000000000, -1.6111569824129792000 
 1.7100000000000000000, -1.6056052785609614000 
 1.7200000000000000000, -1.6000255042948808000 
 1.7300000000000000000, -1.5944201768017967000 
 1.7400000000000000000, -1.5887917183150497000 
 1.7500000000000000000, -1.5831424591820915000 
 1.7600000000000000000, -1.5774746408411504000 
 1.7700000000000000000, -1.5717904187091738000 
 1.7800000000000000000, -1.5660918649834308000 
 1.7900000000000000000, -1.5603809713591248000 
 1.8000000000000000000, -1.5546596516652946000 
 1.8100000000000001000, -1.5489297444212469000 
 1.8200000000000001000, -1.5431930153157087000 
 1.8300000000000001000, -1.5374511596108376000 
 1.8400000000000001000, -1.5317058044731757000 
 1.8500000000000001000, -1.5259585112335947000 
 1.8600000000000001000, -1.5202107775782168000 
 1.8700000000000001000, -1.5144640396722595000 
 1.8800000000000001000, -1.5087196742187046000 
 1.8900000000000001000, -1.5029790004536345000 
 1.9000000000000001000, -1.4972432820800501000 
 1.9100000000000001000, -1.4915137291419245000 
 1.9199999999999999000, -1.4857914998402120000 
 1.9299999999999999000, -1.4800777022924818000 
 1.9399999999999999000, -1.4743733962378096000 
 1.9500000000000000000, -1.4686795946885134000 
 1.9600000000000000000, -1.4629972655302790000 
 1.9700000000000000000, -1.4573273330721832000 
 1.9800000000000000000, -1.4516706795480794000 
 1.9900000000000000000, -1.4460281465707772000 
 2.0000000000000000000, -1.4404005365403969000 
 2.0100000000000002000, -1.4347886140082651000 
 2.0200000000000000000, -1.4291931069976525000 
 2.0300000000000002000, -1.4236147082826438000 
 2.0400000000000000000, -1.4180540766263849000 
 2.0499999999999998000, -1.4125118379799089000 
 2.0600000000000001000, -1.4069885866427370000 
 2.0699999999999998000, -1.4014848863863802000 
 2.0800000000000001000, -1.3960012715418675000 
 2.0899999999999999000, -1.3905382480523816000 
 2.1000000000000001000, -1.3850962944920520000 
 2.1099999999999999000, -1.3796758630519284000 
 2.1200000000000001000, -1.3742773804941306000 
 2.1299999999999999000, -1.3689012490751422000 
 2.1400000000000001000, -1.3635478474391771000 
 2.1499999999999999000, -1.3582175314825462000 
 2.1600000000000001000, -1.3529106351898954000 
 2.1699999999999999000, -1.3476274714431826000 
 2.1800000000000002000, -1.3423683328042275000 
 2.1899999999999999000, -1.3371334922716476000 
 2.2000000000000002000, -1.3319232040129634000 
 2.2100000000000000000, -1.3267377040726440000 
 2.2200000000000002000, -1.3215772110568320000 
 2.2300000000000000000, -1.3164419267954699000 
 2.2400000000000002000, -1.3113320369825259000 
 2.2500000000000000000, -1.3062477117950062000 
 2.2600000000000002000, -1.3011891064914014000 
 2.2700000000000000000, -1.2961563619902206000 
 2.2800000000000002000, -1.2911496054292202000 
 2.2900000000000000000, -1.2861689507059457000 
 2.3000000000000003000, -1.2812144990001564000 
 2.3100000000000001000, -1.2762863392787116000 
 2.3199999999999998000, -1.2713845487834659000 
 2.3300000000000001000, -1.2665091935027026000 
 2.3399999999999999000, -1.2616603286266335000 
 2.3500000000000001000, -1.2568379989874578000 
 2.3599999999999999000, -1.2520422394844759000 
 2.3700000000000001000, -1.2472730754947239000 
 2.3799999999999999000, -1.2425305232695956000 
 2.3900000000000001000, -1.2378145903178865000 
 2.3999999999999999000, -1.2331252757757047000 
 2.4100000000000001000, -1.2284625707636527000 
 2.4199999999999999000, -1.2238264587316974000 
 2.4300000000000002000, -1.2192169157921138000 
 2.4399999999999999000, -1.2146339110408904000 
 2.4500000000000002000, -1.2100774068679585000 
 2.4600000000000000000, -1.2055473592566139000 
 2.4700000000000002000, -1.2010437180724645000 
 2.4800000000000000000, -1.1965664273422565000 
 2.4900000000000002000, -1.1921154255228936000 
 2.5000000000000000000, -1.1876906457609739000 
 2.5100000000000002000, -1.1832920161431408000 
 2.5200000000000000000, -1.1789194599375605000 
 2.5300000000000002000, -1.1745728958267987000 
 2.5400000000000000000, -1.1702522381323870000 
 2.5500000000000003000, -1.1659573970313428000 
 2.5600000000000001000, -1.1616882787649099000 
 2.5699999999999998000, -1.1574447858397672000 
 2.5800000000000001000, -1.1532268172219617000 
 2.5899999999999999000, -1.1490342685237940000 
 2.6000000000000001000, -1.1448670321838919000 
 2.6099999999999999000, -1.1407249976407003000 
 2.6200000000000001000, -1.1366080514995949000 
 2.6299999999999999000, -1.1325160776938374000 
 2.6400000000000001000, -1.1284489576395738000 
 2.6499999999999999000, -1.1244065703850705000 
 2.6600000000000001000, -1.1203887927543819000 
 2.6699999999999999000, -1.1163954994856344000 
 2.6800000000000002000, -1.1124265633641033000 
 2.6899999999999999000, -1.1084818553502596000 
 2.7000000000000002000, -1.1045612447029520000 
 2.7100000000000000000, -1.1006645990978881000 
 2.7200000000000002000, -1.0967917847415716000 
 2.7300000000000000000, -1.0929426664808499000 
 2.7400000000000002000, -1.0891171079082165000 
 2.7500000000000000000, -1.0853149714630148000 
 2.7600000000000002000, -1.0815361185286789000 
 2.7700000000000000000, -1.0777804095261483000 
 2.7800000000000002000, -1.0740477040035827000 
 2.7900000000000000000, -1.0703378607225065000 
 2.8000000000000003000, -1.0666507377405021000 
 2.8100000000000001000, -1.0629861924905690000 
 2.8199999999999998000, -1.0593440818572679000 
 2.8300000000000001000, -1.0557242622497511000 
 2.8399999999999999000, -1.0521265896717957000 
 2.8500000000000001000, -1.0485509197889364000 
 2.8599999999999999000, -1.0449971079928007000 
 2.8700000000000001000, -1.0414650094627396000 
 2.8799999999999999000, -1.0379544792248576000 
 2.8900000000000001000, -1.0344653722085173000 
 2.8999999999999999000, -1.0309975433004195000 
 2.9100000000000001000, -1.0275508473963375000 
 2.9199999999999999000, -1.0241251394505879000 
 2.9300000000000002000, -1.0207202745233206000 
 2.9399999999999999000, -1.0173361078257006000 
 2.9500000000000002000, -1.0139724947630580000 
 2.9600000000000000000, -1.0106292909760797000 
 2.9700000000000002000, -1.0073063523801093000 
 2.9800000000000000000, -1.0040035352026249000 
 2.9900000000000002000, -1.0007206960189579000 
 3.0000000000000000000, -0.9974576917863183800 
 3.0100000000000002000, -0.9942143798761855500 
 3.0200000000000000000, -0.9909906181051227900 
 3.0300000000000002000, -0.9877862647640748300 
 3.0400000000000000000, -0.9846011786462024500 
 3.0500000000000003000, -0.9814352190733061100 
 3.0600000000000001000, -0.9782882459208923600 
 3.0700000000000003000, -0.9751601196419303900 
 3.0800000000000001000, -0.9720507012893495600 
 3.0899999999999999000, -0.9689598525373220900 
 3.1000000000000001000, -0.9658874357013771400 
 3.1099999999999999000, -0.9628333137573889000 
 3.1200000000000001000, -0.9597973503594819900 
 3.1299999999999999000, -0.9567794098568945800 
 3.1400000000000001000, -0.9537793573098349900 
 3.1499999999999999000, -0.9507970585043772300 
 3.1600000000000001000, -0.9478323799664234400 
 3.1699999999999999000, -0.9448851889747760200 
 3.1800000000000002000, -0.9419553535733478100 
 3.1899999999999999000, -0.9390427425825480500 
 3.2000000000000002000, -0.9361472256098730700 
 3.2100000000000000000, -0.9332686730597349300 
 3.2200000000000002000, -0.9304069561425539800 
 3.2300000000000000000, -0.9275619468831497500 
 3.2400000000000002000, -0.9247335181284522800 
 3.2500000000000000000, -0.9219215435545650200 
 3.2600000000000002000, -0.9191258976732040700 
 3.2700000000000000000, -0.9163464558375366000 
 3.2800000000000002000, -0.9135830942474454400 
 3.2900000000000000000, -0.9108356899542432400 
 3.3000000000000003000, -0.9081041208648549200 
 3.3100000000000001000, -0.9053882657454968000 
 3.3200000000000003000, -0.9026880042248662800 
 3.3300000000000001000, -0.9000032167968676800 
 3.3399999999999999000, -0.8973337848228906100 
 3.3500000000000001000, -0.8946795905336629700 
 3.3599999999999999000, -0.8920405170306914300 
 3.3700000000000001000, -0.8894164482873148100 
 3.3799999999999999000, -0.8868072691493794600 
 3.3900000000000001000, -0.8842128653355567600 
 3.3999999999999999000, -0.8816331234373219200 
 3.4100000000000001000, -0.8790679309185996900 
 3.4199999999999999000, -0.8765171761151040500 
 3.4300000000000002000, -0.8739807482333733500 
 3.4399999999999999000, -0.8714585373495271600 
 3.4500000000000002000, -0.8689504344077464400 
 3.4600000000000000000, -0.8664563312184981900 
 3.4700000000000002000, -0.8639761204565117300 
 3.4800000000000000000, -0.8615096956585232000 
 3.4900000000000002000, -0.8590569512207915100 
 3.5000000000000000000, -0.8566177823964089600 
 3.5100000000000002000, -0.8541920852924032000 
 3.5200000000000000000, -0.8517797568666528600 
 3.5300000000000002000, -0.8493806949246176500 
 3.5400000000000000000, -0.8469947981158989500 
 3.5500000000000003000, -0.8446219659306351000 
 3.5600000000000001000, -0.8422620986957432000 
 3.5700000000000003000, -0.8399150975710135700 
 3.5800000000000001000, -0.8375808645450684200 
 3.5899999999999999000, -0.8352593024311878400 
 3.6000000000000001000, -0.8329503148630138500 
 3.6099999999999999000, -0.8306538062901409600 
 3.6200000000000001000, -0.8283696819735938400 
 3.6299999999999999000, -0.8260978479812083300 
 3.6400000000000001000, -0.8238382111829121200 
 3.6499999999999999000, -0.8215906792459198900 
 3.6600000000000001000, -0.8193551606298428200 
 3.6699999999999999000, -0.8171315645817216500 
 3.6800000000000002000, -0.8149198011309860500 
 3.6899999999999999000, -0.8127197810843507200 
 3.7000000000000002000, -0.8105314160206439400 
 3.7100000000000000000, -0.8083546182855841900 
 3.7200000000000002000, -0.8061893009865026500 
 3.7300000000000000000, -0.8040353779870171900 
 3.7400000000000002000, -0.8018927639016627500 
 3.7500000000000000000, -0.7997613740904850900 
 3.7600000000000002000, -0.7976411246535938200 
 3.7700000000000000000, -0.7955319324256900900 
 3.7800000000000002000, -0.7934337149705598100 
 3.7900000000000000000, -0.7913463905755475600 
 3.8000000000000003000, -0.7892698782460062500 
 3.8100000000000001000, -0.7872040976997293200 
 3.8200000000000003000, -0.7851489693613682400 
 3.8300000000000001000, -0.7831044143568387500 
 3.8399999999999999000, -0.7810703545077144500 
 3.8500000000000001000, -0.7790467123256195100 
 3.8599999999999999000, -0.7770334110066107200 
 3.8700000000000001000, -0.7750303744255634400 
 3.8799999999999999000, -0.7730375271305550700 
 3.8900000000000001000, -0.7710547943372522100 
 3.8999999999999999000, -0.7690821019233038400 
 3.9100000000000001000, -0.7671193764227402000 
 3.9199999999999999000, -0.7651665450203811700 
 3.9300000000000002000, -0.7632235355462565500 
 3.9399999999999999000, -0.7612902764700368900 
 3.9500000000000002000, -0.7593666968954805300 
 3.9600000000000000000, -0.7574527265548964800 
 3.9700000000000002000, -0.7555482958036221500 
 3.9800000000000000000, -0.7536533356145234100 
 3.9900000000000002000, -0.7517677775725124500 
 4.0000000000000000000, -0.7498915538690880100 
 4.0099999999999998000, -0.7480245972968981900 
 4.0200000000000005000, -0.7461668412443265300 
 4.0300000000000002000, -0.7443182196901048100 
 4.0400000000000000000, -0.7424786671979490800 
 4.0499999999999998000, -0.7406481189112256200 
 4.0600000000000005000, -0.7388265105476420300 
 4.0700000000000003000, -0.7370137783939695300 
 4.0800000000000001000, -0.7352098593007927500 
 4.0899999999999999000, -0.7334146906772912600 
 4.0999999999999996000, -0.7316282104860515300 
 4.1100000000000003000, -0.7298503572379112500 
 4.1200000000000001000, -0.7280810699868344200 
 4.1299999999999999000, -0.7263202883248218700 
 4.1399999999999997000, -0.7245679523768526800 
 4.1500000000000004000, -0.7228240027958607900 
 4.1600000000000001000, -0.7210883807577476200 
 4.1699999999999999000, -0.7193610279564264200 
 4.1799999999999997000, -0.7176418865989038200 
 4.1900000000000004000, -0.7159308994003973400 
 4.2000000000000002000, -0.7142280095794880700 
 4.2100000000000000000, -0.7125331608533094200 
 4.2199999999999998000, -0.7108462974327737200 
 4.2300000000000004000, -0.7091673640178338700 
 4.2400000000000002000, -0.7074963057927842200 
 4.2500000000000000000, -0.7058330684215965400 
 4.2599999999999998000, -0.7041775980432942700 
 4.2700000000000005000, -0.7025298412673649500 
 4.2800000000000002000, -0.7008897451692095400 
 4.2900000000000000000, -0.6992572572856294900 
 4.2999999999999998000, -0.6976323256103518200 
 4.3100000000000005000, -0.6960148985895924200 
 4.3200000000000003000, -0.6944049251176570600 
 4.3300000000000001000, -0.6928023545325804300 
 4.3399999999999999000, -0.6912071366118026600 
 4.3500000000000005000, -0.6896192215678845800 
 4.3600000000000003000, -0.6880385600442611200 
 4.3700000000000001000, -0.6864651031110308200 
 4.3799999999999999000, -0.6848988022607858100 
 4.3899999999999997000, -0.6833396094044778000 
 4.4000000000000004000, -0.6817874768673213300 
 4.4100000000000001000, -0.6802423573847377100 
 4.4199999999999999000, -0.6787042040983314300 
 4.4299999999999997000, -0.6771729705519097300 
 4.4400000000000004000, -0.6756486106875340100 
 4.4500000000000002000, -0.6741310788416129400 
 4.4600000000000000000, -0.6726203297410288100 
 4.4699999999999998000, -0.6711163184993036400 
 4.4800000000000004000, -0.6696190006128001100 
 4.4900000000000002000, -0.6681283319569593100 
 4.5000000000000000000, -0.6666442687825763200 
 4.5099999999999998000, -0.6651667677121088100 
 4.5200000000000005000, -0.6636957857360246100 
 4.5300000000000002000, -0.6622312802091846500 
 4.5400000000000000000, -0.6607732088472581000 
 4.5499999999999998000, -0.6593215297231774800 
 4.5600000000000005000, -0.6578762012636263400 
 4.5700000000000003000, -0.6564371822455610200 
 4.5800000000000001000, -0.6550044317927699000 
 4.5899999999999999000, -0.6535779093724641800 
 4.6000000000000005000, -0.6521575747919039500 
 4.6100000000000003000, -0.6507433881950599500 
 4.6200000000000001000, -0.6493353100593055600 
 4.6299999999999999000, -0.6479333011921444300 
 4.6399999999999997000, -0.6465373227279721500 
 4.6500000000000004000, -0.6451473361248683000 
 4.6600000000000001000, -0.6437633031614237200 
 4.6699999999999999000, -0.6423851859335983900 
 4.6799999999999997000, -0.6410129468516124800 
 4.6900000000000004000, -0.6396465486368693200 
 4.7000000000000002000, -0.6382859543189095500 
 4.7100000000000000000, -0.6369311272323974200 
 4.7199999999999998000, -0.6355820310141372400 
 4.7300000000000004000, -0.6342386296001216700 
 4.7400000000000002000, -0.6329008872226101800 
 4.7500000000000000000, -0.6315687684072380800 
 4.7599999999999998000, -0.6302422379701546600 
 4.7700000000000005000, -0.6289212610151937400 
 4.7800000000000002000, -0.6276058029310701600 
 4.7900000000000000000, -0.6262958293886086200 
 4.7999999999999998000, -0.6249913063380001500 
 4.8100000000000005000, -0.6236922000060869400 
 4.8200000000000003000, -0.6223984768936776700 
 4.8300000000000001000, -0.6211101037728881100 
 4.8399999999999999000, -0.6198270476845119100 
 4.8500000000000005000, -0.6185492759354186400 
 4.8600000000000003000, -0.6172767560959792100 
 4.8700000000000001000, -0.6160094559975176600 
 4.8799999999999999000, -0.6147473437297901200 
 4.8899999999999997000, -0.6134903876384928400 
 4.9000000000000004000, -0.6122385563227914500 
 4.9100000000000001000, -0.6109918186328825400 
 4.9199999999999999000, -0.6097501436675756300 
 4.9299999999999997000, -0.6085135007719040300 
 4.9400000000000004000, -0.6072818595347599900 
 4.9500000000000002000, -0.6060551897865552600 
 4.9600000000000000000, -0.6048334615969061000 
 4.9699999999999998000, -0.6036166452723428200 
 4.9800000000000004000, -0.6024047113540435000 
 4.9900000000000002000, -0.6011976306155937300 
 5.0000000000000000000, -0.5999953740607663100 
 5.0099999999999998000, -0.5987979129213288900 
 5.0200000000000005000, -0.5976052186548711500 
 5.0300000000000002000, -0.5964172629426584000 
 5.0400000000000000000, -0.5952340176875049500 
 5.0499999999999998000, -0.5940554550116724500 
 5.0600000000000005000, -0.5928815472547891400 
 5.0700000000000003000, -0.5917122669717925800 
 5.0800000000000001000, -0.5905475869308921500 
 5.0899999999999999000, -0.5893874801115558400 
 5.1000000000000005000, -0.5882319197025164300 
 5.1100000000000003000, -0.5870808790998000000 
 5.1200000000000001000, -0.5859343319047746200 
 5.1299999999999999000, -0.5847922519222204000 
 5.1399999999999997000, -0.5836546131584198200 
 5.1500000000000004000, -0.5825213898192682600 
 5.1600000000000001000, -0.5813925563084051400 
 5.1699999999999999000, -0.5802680872253639400 
 5.1799999999999997000, -0.5791479573637424700 
 5.1900000000000004000, -0.5780321417093929900 
 5.2000000000000002000, -0.5769206154386306000 
 5.2100000000000000000, -0.5758133539164614900 
 5.2199999999999998000, -0.5747103326948290700 
 5.2300000000000004000, -0.5736115275108795200 
 5.2400000000000002000, -0.5725169142852458700 
 5.2500000000000000000, -0.5714264691203487800 
 5.2599999999999998000, -0.5703401682987167000 
 5.2700000000000005000, -0.5692579882813241200 
 5.2800000000000002000, -0.5681799057059460100 
 5.2900000000000000000, -0.5671058973855296300 
 5.2999999999999998000, -0.5660359403065863300 
 5.3100000000000005000, -0.5649700116275955300 
 5.3200000000000003000, -0.5639080886774307000 
 5.3300000000000001000, -0.5628501489537977000 
 5.3399999999999999000, -0.5617961701216923600 
 5.3500000000000005000, -0.5607461300118724600 
 5.3600000000000003000, -0.5597000066193473800 
 5.3700000000000001000, -0.5586577781018825500 
 5.3799999999999999000, -0.5576194227785196100 
 5.3899999999999997000, -0.5565849191281127000 
 5.4000000000000004000, -0.5555542457878796000 
 5.4100000000000001000, -0.5545273815519684600 
 5.4199999999999999000, -0.5535043053700391400 
 5.4299999999999997000, -0.5524849963458599000 
 5.4400000000000004000, -0.5514694337359177200 
 5.4500000000000002000, -0.5504575969480449700 
 5.4600000000000000000, -0.5494494655400582500 
 5.4699999999999998000, -0.5484450192184129300 
 5.4800000000000004000, -0.5474442378368710200 
 5.4900000000000002000, -0.5464471013951842600 
 5.5000000000000000000, -0.5454535900377879300 
 5.5099999999999998000, -0.5444636840525111100 
 5.5200000000000005000, -0.5434773638692996800 
 5.5300000000000002000, -0.5424946100589515000 
 5.5400000000000000000, -0.5415154033318655400 
 5.5499999999999998000, -0.5405397245368039900 
 5.5600000000000005000, -0.5395675546596667700 
 5.5700000000000003000, -0.5385988748222789700 
 5.5800000000000001000, -0.5376336662811906900 
 5.5899999999999999000, -0.5366719104264897600 
 5.6000000000000005000, -0.5357135887806253600 
 5.6100000000000003000, -0.5347586829972452700 
 5.6200000000000001000, -0.5338071748600444800 
 5.6299999999999999000, -0.5328590462816248400 
 5.6399999999999997000, -0.5319142793023676800 
 5.6500000000000004000, -0.5309728560893173200 
 5.6600000000000001000, -0.5300347589350764600 
 5.6699999999999999000, -0.5290999702567115200 
 5.6799999999999997000, -0.5281684725946707000 
 5.6900000000000004000, -0.5272402486117129200 
 5.7000000000000002000, -0.5263152810918464400 
 5.7100000000000000000, -0.5253935529392799200 
 5.7199999999999998000, -0.5244750471773824700 
 5.7300000000000004000, -0.5235597469476552800 
 5.7400000000000002000, -0.5226476355087144000 
 5.7500000000000000000, -0.5217386962352819100 
 5.7599999999999998000, -0.5208329126171883400 
 5.7700000000000005000, -0.5199302682583858400 
 5.7800000000000002000, -0.5190307468759701700 
 5.7900000000000000000, -0.5181343322992125700 
 5.7999999999999998000, -0.5172410084686025500 
 5.8100000000000005000, -0.5163507594348991600 
 5.8200000000000003000, -0.5154635693581922600 
 5.8300000000000001000, -0.5145794225069728600 
 5.8399999999999999000, -0.5136983032572136600 
 5.8500000000000005000, -0.5128201960914571300 
 5.8600000000000003000, -0.5119450855979149600 
 5.8700000000000001000, -0.5110729564695745100 
 5.8799999999999999000, -0.5102037935033149100 
 5.8899999999999997000, -0.5093375815990322000 
 5.9000000000000004000, -0.5084743057587730600 
 5.9100000000000001000, -0.5076139510858769200 
 5.9199999999999999000, -0.5067565027841267600 
 5.9299999999999997000, -0.5059019461569079800 
 5.9400000000000004000, -0.5050502666063762000 
 5.9500000000000002000, -0.5042014496326326900 
 5.9600000000000000000, -0.5033554808329087100 
 5.9699999999999998000, -0.5025123459007564400 
 5.9800000000000004000, -0.5016720306252502300 
 5.9900000000000002000, -0.5008345208901924300 
 6.0000000000000000000, -0.4999998026733308800 
 6.0099999999999998000, -0.4991678620455804500 
 6.0200000000000005000, -0.4983386851702544300 
 6.0300000000000002000, -0.4975122583023035000 
 6.0400000000000000000, -0.4966885677875599900 
 6.0499999999999998000, -0.4958676000619922100 
 6.0600000000000005000, -0.4950493416509642000 
 6.0700000000000003000, -0.4942337791685038100 
 6.0800000000000001000, -0.4934208993165765700 
 6.0899999999999999000, -0.4926106888843681000 
 6.1000000000000005000, -0.4918031347475723700 
 6.1100000000000003000, -0.4909982238676876600 
 6.1200000000000001000, -0.4901959432913183800 
